────────────
 Nextest run ID 415d3102-5904-4c13-9384-1a3a7a0f3fb5 with nextest profile: default
    Starting 1770 tests across 37 binaries
        PASS [   0.008s] ( 178/1770) liminal-protocol lifecycle::conversation_tests::replay_requires_exact_conversation_ordinal_and_body_precondition
        PASS [   0.007s] ( 179/1770) liminal-protocol lifecycle::detach_tests::every_pending_replay_branch_validates_the_paired_finalization
        PASS [   0.008s] ( 180/1770) liminal-protocol lifecycle::cursor_facts_tests::nonzero_ack_uses_durable_endpoint_membership_not_conversation_contiguity
        PASS [   0.008s] ( 181/1770) liminal-protocol lifecycle::cursor_facts_tests::nonzero_ack_rejects_testimony_from_another_durable_prestate
        PASS [   0.008s] ( 182/1770) liminal-protocol lifecycle::cursor_facts_tests::recipient_obligation_testimony_requires_a_sorted_live_index
        PASS [   0.008s] ( 183/1770) liminal-protocol lifecycle::detach_tests::a_current_binding_rejects_committed_and_invalid_terminalized_cells
        PASS [   0.008s] ( 184/1770) liminal-protocol lifecycle::cursor_facts_tests::two_bound_participants_ack_the_same_retained_suffix_during_nonzero_debt
        PASS [   0.007s] ( 185/1770) liminal-protocol lifecycle::detach_tests::pending_replay_requires_drain_and_rewrites_a_repeated_refusal_epoch
        PASS [   0.007s] ( 186/1770) liminal-protocol lifecycle::edge_tests::cursor_ack_orderings_are_atomic_and_boundary_checked
        PASS [   0.008s] ( 187/1770) liminal-protocol lifecycle::detach_tests::exact_token_without_exact_verifier_cannot_produce_terminalized_result
        PASS [   0.008s] ( 188/1770) liminal-protocol lifecycle::detach_tests::committed_attach_terminalized_replay_retains_old_epoch
        PASS [   0.009s] ( 189/1770) liminal-protocol lifecycle::detach_tests::a_new_detach_cannot_replace_an_accepted_pending_cell
        PASS [   0.008s] ( 190/1770) liminal-protocol lifecycle::detach_tests::pending_replay_equal_progress_is_stable_without_a_drain
        PASS [   0.008s] ( 191/1770) liminal-protocol lifecycle::detach_tests::pending_replay_commits_only_the_real_drain_sequence
        PASS [   0.008s] ( 192/1770) liminal-protocol lifecycle::edge_tests::cursor_storage_fate_supersession_and_leave_preserve_typestate
        PASS [   0.025s] ( 193/1770) liminal-protocol lifecycle::conversation_tests::any_prefix_replay_produces_a_valid_shell_state
        PASS [   0.009s] ( 194/1770) liminal-protocol lifecycle::edge_tests::fenced_recovery_fate_preserves_op_authority_until_exact_completion
        PASS [   0.010s] ( 195/1770) liminal-protocol lifecycle::edge_tests::detached_recovery_fence_proof_binds_every_authority_field
        PASS [   0.010s] ( 196/1770) liminal-protocol lifecycle::edge_tests::detached_recovery_leave_requires_exact_private_k_claim
        PASS [   0.009s] ( 197/1770) liminal-protocol lifecycle::edge_tests::fenced_recovery_fate_preserves_or_covers_pc_with_exact_cursor_authority
        PASS [   0.009s] ( 198/1770) liminal-protocol lifecycle::edge_tests::observer_marker_independent_and_binding_orderings_are_closed
        PASS [   0.009s] ( 199/1770) liminal-protocol lifecycle::edge_tests::observer_completion_binds_exact_event_and_strict_successor
        PASS [   0.009s] ( 200/1770) liminal-protocol lifecycle::edge_tests::marker_delivery_derives_progress_and_covers_every_invalidator
        PASS [   0.009s] ( 201/1770) liminal-protocol lifecycle::edge_tests::physical_completion_requires_its_exact_compaction_range
        PASS [   0.010s] ( 202/1770) liminal-protocol lifecycle::edge_tests::detached_marker_release_is_leave_only
        PASS [   0.009s] ( 203/1770) liminal-protocol lifecycle::edge_tests::ordinary_binding_fate_requires_attach_and_exact_terminal_provenance
        PASS [   0.010s] ( 204/1770) liminal-protocol lifecycle::edge_tests::detached_cursor_release_is_leave_only_and_unrelated_facts_are_safe
        PASS [   0.009s] ( 205/1770) liminal-protocol lifecycle::edge_tests::recovery_claim_provenance_covers_marker_delivery_progress_and_post_fate_dcr
        PASS [   0.009s] ( 206/1770) liminal-protocol lifecycle::edge_tests::physical_progress_classes_preserve_or_cover_and_refusals_do_neither
        PASS [   0.009s] ( 207/1770) liminal-protocol lifecycle::edge_tests::strict_successor_set_contains_six_kinds_and_excludes_direct_recovery
        PASS [   0.009s] ( 208/1770) liminal-protocol lifecycle::enrollment_closure_tests::case_25_startup_equality_begins_debt_without_a_recovery_quartet
        PASS [   0.010s] ( 209/1770) liminal-protocol lifecycle::edge_tests::only_clear_closure_state_admits_an_ordinary_detached_attach
        PASS [   0.009s] ( 210/1770) liminal-protocol lifecycle::enrollment_closure_tests::ample_headroom_keeps_initial_enrollment_clear_and_marker_free
        PASS [   0.008s] ( 211/1770) liminal-protocol lifecycle::enrollment_closure_tests::initial_allocator_binding_and_attached_shape_are_checked
        PASS [   0.009s] ( 212/1770) liminal-protocol lifecycle::enrollment_tests::exhausted_sentinel_cannot_become_a_participant
        PASS [   0.009s] ( 213/1770) liminal-protocol lifecycle::incarnation_tests::case_42_non_max_collision_skips_before_publication
        PASS [   0.008s] ( 214/1770) liminal-protocol lifecycle::lookup_tests::committed_leave_token_exception_has_fixed_internal_order
        PASS [   0.009s] ( 215/1770) liminal-protocol lifecycle::incarnation_tests::allocating_max_once_atomically_sets_exhaustion
        PASS [   0.008s] ( 216/1770) liminal-protocol lifecycle::lookup_tests::absent_identity_precedes_impossible_cell_bytes
        PASS [   0.009s] ( 217/1770) liminal-protocol lifecycle::incarnation_tests::restore_rejects_both_exhaustion_bit_mismatches
        PASS [   0.009s] ( 218/1770) liminal-protocol lifecycle::enrollment_tests::enrollment_consumes_allocated_slot_and_derives_every_fixed_value
